WindowID,WindowType,EntryType,Type,EntryTime,ExitTime,EntryPrice,ExitPrice,SL,TP,Risk,P&L,R_Multiple,Status,BreakoutDistance,BreakoutBodyPct,BreakoutAtrMultiple,RangeWidth,RangeMid,EntryOffset,RangeAtrRatio,PriceAboveEMA200_5M,ATR_Value,EMA_9_5M,EMA_21_5M,EMA_50_5M,EMA_200_5M,EMA_200_1H,ATR,ATR_Pct,ATR_Ratio,Consolidation_Score,Trend_Score,Is_Consolidating,Is_Tight_Range,Price_Above_EMA200_5M,Price_Above_EMA200_1H,ActiveWindowType,RangeHigh,RangeLow,Mode,Market
2024-12-04_1630,1630,BREAKOUT,BUY,2024-12-04 17:30:00,2024-12-04 18:45:00,2654.97,2649.64,2649.64,2665.63,5.329999999999927,-5.329999999999927,-1.0,SL_HIT,1.5,0.4285714285712835,0.5259468995643067,3.8299999999999272,2651.555,3.414999999999964,1.3429177502208378,1,2.851998939897918,2652.105582375825,2650.0794192256444,2647.2822441438525,2644.814375362905,2643.247706554024,2.851998939897918,0.1074211362048504,0.9017492663494346,0.0,1.0,0,0,1,1,1630,2653.47,2649.64,baseline_breakout,XAUUSD5
2024-12-05_0300,300,BREAKOUT,SELL,2024-12-05 03:45:00,2024-12-05 07:30:00,2646.6,2650.68,2650.68,2638.44,4.079999999999927,-4.079999999999927,-1.0,SL_HIT,0.8299999999999272,0.7662337662337471,0.5489112028826129,3.25,2649.055,-2.4549999999999272,2.149351095624877,0,1.5120842781877537,2648.485994950968,2648.9329859685868,2649.443407914901,2648.4298121257066,2643.80517863112,1.5120842781877537,0.0571330869110463,1.478072353672859,0.0,0.3333333333333333,0,0,0,1,300,2650.68,2647.43,baseline_breakout,XAUUSD5
2024-12-05_1000,1000,BREAKOUT,SELL,2024-12-05 10:15:00,2024-12-05 12:30:00,2645.35,2650.19,2650.19,2635.67,4.8400000000001455,-4.8400000000001455,-1.0,SL_HIT,1.0199999999999818,0.4297520661156745,0.5659920093496924,3.820000000000164,2648.28,-2.9299999999998363,2.119695564427408,0,1.8021455835956603,2647.557448771096,2648.2257603883263,2648.6090935080574,2648.446538858659,2644.0660631817022,1.8021455835956603,0.0681250338743705,1.077220653643525,0.0,0.3333333333333333,0,0,0,1,1000,2650.19,2646.37,baseline_breakout,XAUUSD5
2024-12-05_1630,1630,BREAKOUT,SELL,2024-12-05 16:45:00,2024-12-05 17:00:00,2644.69,2638.43,2647.82,2638.43,3.130000000000109,6.260000000000218,2.0,TP_HIT,0.1199999999998908,0.5676274944567804,0.043661240218178,3.0100000000002183,2646.315,-1.625,1.095169442140375,0,2.7484331503237898,2646.436195206546,2647.411345344559,2648.0988789881485,2648.1649898455544,2644.2880652545887,2.7484331503237898,0.1039226960560137,1.1412753343863131,0.0,0.3333333333333333,0,0,0,1,1630,2647.82,2644.81,baseline_breakout,XAUUSD5
2024-12-06_0300,300,BREAKOUT,BUY,2024-12-06 05:20:00,2024-12-10 14:05:00,2633.93,2677.149999999999,2612.32,2677.149999999999,21.609999999999676,43.21999999999935,2.0,TP_HIT,3.4699999999998,0.9657387580299128,1.569030780090656,18.139999999999876,2621.3900000000003,12.539999999999509,8.202368400820156,1,2.211556359524897,2627.639222071908,2625.3900073642653,2626.056508573561,2633.5280137123145,2642.772521540434,2.211556359524897,0.0839641281098927,0.9135345986298116,0.0,0.3333333333333333,0,0,1,0,300,2630.46,2612.32,baseline_breakout,XAUUSD5
2024-12-10_1630,1630,BREAKOUT,BUY,2024-12-10 16:50:00,2024-12-10 17:35:00,2691.09,2684.63,2684.63,2704.01,6.460000000000036,-6.460000000000036,-1.0,SL_HIT,1.2100000000000364,0.5404255319149068,0.5061823062847899,5.25,2687.255,3.835000000000037,2.196245543797576,1,2.3904430972331583,2687.014819711884,2683.046089810244,2678.2058788522168,2669.811107398276,2648.29605219576,2.3904430972331583,0.0888280621321902,0.9883422082893863,0.0,1.0,0,0,1,1,1630,2689.88,2684.63,baseline_breakout,XAUUSD5
2024-12-11_0300,300,BREAKOUT,BUY,2024-12-11 03:30:00,2024-12-11 05:40:00,2701.52,2696.49,2696.49,2711.5800000000004,5.0300000000002,-5.0300000000002,-1.0,SL_HIT,0.4600000000000364,0.4911242603549707,0.2200090380861616,4.570000000000164,2698.775,2.7450000000003456,2.185741965334163,1,2.09082319527204,2700.131694194024,2698.6488349326787,2696.259380069372,2686.367511544753,2652.6616352263018,2.09082319527204,0.0773943259821152,1.149168194003163,0.0,1.0,0,0,1,1,300,2701.06,2696.49,baseline_breakout,XAUUSD5
2024-12-11_1000,1000,BREAKOUT,BUY,2024-12-11 10:20:00,2024-12-11 11:05:00,2692.89,2687.64,2687.64,2703.39,5.25,-5.25,-1.0,SL_HIT,0.2899999999999636,0.3266331658291526,0.1223691289279573,4.960000000000036,2690.12,2.769999999999982,2.092934067181893,1,2.3698787638726757,2691.4590188348093,2691.1655189120743,2691.24988605388,2689.59988536555,2655.29224940604,2.3698787638726757,0.0880050341407437,0.7532650469359005,0.5,0.6666666666666666,0,1,1,1,1000,2692.6,2687.64,baseline_breakout,XAUUSD5
2024-12-11_1630,1630,BREAKOUT,BUY,2024-12-11 16:50:00,2024-12-11 20:20:00,2704.49,2720.5099999999998,2696.48,2720.5099999999998,8.009999999999764,16.019999999999527,2.0,TP_HIT,2.309999999999945,0.8902743142143428,0.7262722062510432,5.699999999999818,2699.33,5.159999999999855,1.7921002491908709,1,3.1806256388688943,2701.343168232643,2700.0293821305154,2697.903654286156,2693.3525764163937,2657.795202456914,3.1806256388688943,0.1176053762028661,1.0549579437734606,0.0,1.0,0,0,1,1,1630,2702.18,2696.48,baseline_breakout,XAUUSD5
2024-12-12_0300,300,BREAKOUT,SELL,2024-12-12 03:15:00,2024-12-12 16:00:00,2716.11,2696.03,2726.15,2696.03,10.039999999999964,20.079999999999927,2.0,TP_HIT,1.7399999999997815,0.60895522388052,0.7799833214940048,8.300000000000182,2722.0,-5.889999999999873,3.720610096782296,1,2.2308169316581417,2719.964061138221,2720.0397195866653,2718.9470299625464,2709.918041895557,2663.4128771079177,2.2308169316581417,0.0821327903383199,1.6866162454956075,0.0,0.6666666666666666,0,0,1,1,300,2726.15,2717.85,baseline_breakout,XAUUSD5
2024-12-12_1630,1630,BREAKOUT,BUY,2024-12-12 16:45:00,2024-12-12 17:35:00,2687.31,2680.81,2680.81,2700.31,6.5,-6.5,-1.0,SL_HIT,0.6999999999998181,0.9001584786053053,0.1656082588254661,5.800000000000182,2683.71,3.599999999999909,1.3721827159828337,0,4.226842338446086,2687.903512738148,2694.4930746189234,2702.1000576988813,2709.024576987644,2668.9930633405497,4.226842338446086,0.1572889744185109,1.209051702350436,0.0,0.3333333333333333,0,0,0,1,1630,2686.61,2680.81,baseline_breakout,XAUUSD5
